date,method,event_id,risk,label,selected,nearest_candidate_km,candidate_neighbors_5km,nearest_selected_km,risk_group,spatial_group,category,source
2024-12-15,saa_no_recourse,39848,0.06199209,0,1,0.465106,11,0.565102,high,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39847,0.05774883,0,0,0.33853,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39846,0.05913901,0,0,0.346733,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39845,0.0576298,1,0,0.090306,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39844,0.0571005,0,0,0.182545,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39843,0.05562834,0,0,0.090306,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39842,0.05617702,0,0,0.346733,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39841,0.06051294,0,0,0.081686,6,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39840,0.06054346,0,0,0.081686,6,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39839,0.05754075,0,0,6.622187,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39838,0.05780098,0,0,0.0,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39837,0.057069,0,0,1.683046,3,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39836,0.05645663,0,0,0.0,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39835,0.0566418,0,0,0.0,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39834,0.05728519,0,0,0.28348,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,39833,0.05707629,0,0,0.0,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,saa_no_recourse,46066,0.06961724,0,1,6.585253,0,6.585253,high,isolated,,监测报警
2024-12-15,saa_no_recourse,46067,0.07142555,0,1,5.808633,0,7.114197,high,isolated,,监测报警
2024-12-15,saa_no_recourse,127144,0.40734254,0,1,35.728472,0,35.728472,high,isolated,其他面源-露天焚烧,线上-省高空巡查
2024-12-15,two_stage_recourse,134,0.33317654,1,1,5.734593,0,5.744154,high,isolated,其他面源-加油站,监测报警
2024-12-15,two_stage_recourse,39868,0.05479916,0,1,7.202639,0,7.239271,low,isolated,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39867,0.05683081,0,0,0.163457,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39866,0.05703383,0,0,0.023196,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39865,0.05584678,0,0,0.012681,3,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39863,0.05780674,0,0,0.000694,3,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39864,0.05680542,0,0,0.023196,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39862,0.05665828,0,1,0.000694,3,5.744154,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39861,0.0588402,0,0,0.124476,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39859,0.05780855,0,0,0.378468,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39860,0.05942143,0,0,0.144835,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39857,0.05835225,0,0,0.378468,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39858,0.05829016,0,0,0.20137,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39856,0.06158759,0,1,0.383836,5,16.807222,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39855,0.06000432,0,1,0.174312,11,0.560456,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39854,0.05719561,0,0,0.317415,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39853,0.06332905,0,0,0.33853,5,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39852,0.05916317,0,0,0.427824,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39851,0.05423101,0,0,2.40602,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39850,0.05803294,0,0,0.983818,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39849,0.05982767,0,1,0.427824,11,0.560456,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39848,0.06199209,0,1,0.465106,11,0.777547,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39847,0.05774883,0,0,0.33853,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39846,0.05913901,0,1,0.346733,6,0.705002,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39845,0.0576298,1,0,0.090306,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39844,0.0571005,0,1,0.182545,6,0.705002,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39843,0.05562834,0,0,0.090306,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39842,0.05617702,0,0,0.346733,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39841,0.06051294,0,0,0.081686,6,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39840,0.06054346,0,0,0.081686,6,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39839,0.05754075,0,0,6.622187,0,0.0,moderate,isolated,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39838,0.05780098,0,0,0.0,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39837,0.057069,0,0,1.683046,3,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39836,0.05645663,0,0,0.0,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39835,0.0566418,0,1,0.0,4,0.649172,low,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39834,0.05728519,0,1,0.28348,4,0.649172,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,39833,0.05707629,0,0,0.0,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,two_stage_recourse,46066,0.06961724,0,1,6.585253,0,6.585253,high,isolated,,监测报警
2024-12-15,two_stage_recourse,46067,0.07142555,0,1,5.808633,0,6.537664,high,isolated,,监测报警
2024-12-15,two_stage_recourse,127144,0.40734254,0,0,35.728472,0,0.0,high,isolated,其他面源-露天焚烧,线上-省高空巡查
2024-12-15,dro_recourse,134,0.33317654,1,1,5.734593,0,11.628554,high,isolated,其他面源-加油站,监测报警
2024-12-15,dro_recourse,39868,0.05479916,0,0,7.202639,0,0.0,low,isolated,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39867,0.05683081,0,0,0.163457,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39866,0.05703383,0,0,0.023196,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39865,0.05584678,0,0,0.012681,3,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39863,0.05780674,0,0,0.000694,3,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39864,0.05680542,0,0,0.023196,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39862,0.05665828,0,0,0.000694,3,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39861,0.0588402,0,0,0.124476,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39859,0.05780855,0,0,0.378468,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39860,0.05942143,0,1,0.144835,11,0.20137,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39857,0.05835225,0,1,0.378468,5,0.383836,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39858,0.05829016,0,1,0.20137,11,0.20137,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39856,0.06158759,0,1,0.383836,5,0.383836,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39855,0.06000432,0,1,0.174312,11,0.366295,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39854,0.05719561,0,1,0.317415,11,0.366295,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39853,0.06332905,0,0,0.33853,5,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39852,0.05916317,0,0,0.427824,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39851,0.05423101,0,0,2.40602,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39850,0.05803294,0,0,0.983818,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39849,0.05982767,0,1,0.427824,11,0.560456,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39848,0.06199209,0,1,0.465106,11,0.465106,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39847,0.05774883,0,1,0.33853,5,1.722032,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39846,0.05913901,0,0,0.346733,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39845,0.0576298,1,0,0.090306,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39844,0.0571005,0,0,0.182545,6,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39843,0.05562834,0,0,0.090306,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39842,0.05617702,0,0,0.346733,6,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39841,0.06051294,0,1,0.081686,6,6.943355,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39840,0.06054346,0,0,0.081686,6,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39839,0.05754075,0,1,6.622187,0,6.622187,moderate,isolated,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39838,0.05780098,0,0,0.0,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39837,0.057069,0,0,1.683046,3,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39836,0.05645663,0,0,0.0,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39835,0.0566418,0,0,0.0,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39834,0.05728519,0,1,0.28348,4,0.28348,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,39833,0.05707629,0,1,0.0,4,0.28348,moderate,clustered,工地道路-施工工地,自查自报
2024-12-15,dro_recourse,46066,0.06961724,0,0,6.585253,0,0.0,high,isolated,,监测报警
2024-12-15,dro_recourse,46067,0.07142555,0,1,5.808633,0,6.537664,high,isolated,,监测报警
2024-12-15,dro_recourse,127144,0.40734254,0,0,35.728472,0,0.0,high,isolated,其他面源-露天焚烧,线上-省高空巡查
2024-12-16,risk_first,39993,0.05749972,0,0,0.452532,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39992,0.05614549,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39991,0.05785127,0,0,0.146164,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39989,0.06008839,0,1,0.065974,8,12.372939,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39990,0.0580547,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39988,0.06099958,0,1,0.307178,11,0.307178,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39987,0.05667748,0,0,0.534304,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39986,0.0557089,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39985,0.06142241,0,1,0.146164,11,0.307178,high,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39984,0.05705571,0,0,0.076178,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39983,0.05798006,0,0,0.076178,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39982,0.05507855,0,0,0.112419,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39981,0.1985236,0,1,1.189365,3,1.189365,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39980,0.06214915,0,1,0.661645,5,1.986884,high,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39979,0.05971052,1,1,0.112419,11,0.585106,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39978,0.06120992,0,1,0.364827,11,0.585106,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39977,0.05847089,0,0,0.661645,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39976,0.05869623,0,0,0.017082,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39975,0.05846512,0,0,0.017082,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39974,0.05925688,0,0,0.221493,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39973,0.06055263,0,1,0.003389,5,1.986884,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39972,0.05629367,0,0,0.003389,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39971,0.05944759,0,0,0.193793,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39970,0.20543288,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39969,0.05855976,0,0,0.839026,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39968,0.20692385,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39967,0.21537008,0,1,0.416362,3,0.416362,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39966,0.20555748,1,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39965,0.19377495,0,1,0.622956,3,0.622956,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39964,0.05758741,0,0,0.717837,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39963,0.20822112,0,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39962,0.05849566,0,0,1.522738,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39961,0.05725815,0,0,0.473796,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39959,0.06163195,0,1,0.008572,4,0.008572,high,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39960,0.06049633,0,1,0.008572,4,0.008572,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39958,0.20481353,1,1,1.030717,3,1.030717,high,clustered,工业企业,自查自报
2024-12-16,risk_first,39957,0.05727687,0,0,0.274909,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39956,0.05710105,0,0,0.086547,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39955,0.05678659,0,0,0.086547,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,risk_first,39954,0.05557699,0,0,0.251301,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39993,0.05749972,0,0,0.452532,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39992,0.05614549,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39991,0.05785127,0,1,0.146164,11,0.435316,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39989,0.06008839,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39990,0.0580547,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39988,0.06099958,0,1,0.307178,11,0.435316,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39987,0.05667748,0,0,0.534304,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39986,0.0557089,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39985,0.06142241,0,0,0.146164,11,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39984,0.05705571,0,0,0.076178,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39983,0.05798006,0,0,0.076178,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39982,0.05507855,0,0,0.112419,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39981,0.1985236,0,1,1.189365,3,1.189365,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39980,0.06214915,0,1,0.661645,5,1.986884,high,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39979,0.05971052,1,1,0.112419,11,0.585106,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39978,0.06120992,0,1,0.364827,11,0.369753,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39977,0.05847089,0,0,0.661645,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39976,0.05869623,0,0,0.017082,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39975,0.05846512,0,1,0.017082,11,0.233299,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39974,0.05925688,0,1,0.221493,11,0.233299,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39973,0.06055263,0,1,0.003389,5,1.986884,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39972,0.05629367,0,0,0.003389,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39971,0.05944759,0,0,0.193793,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39970,0.20543288,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39969,0.05855976,0,0,0.839026,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39968,0.20692385,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39967,0.21537008,0,1,0.416362,3,0.416362,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39966,0.20555748,1,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39965,0.19377495,0,1,0.622956,3,0.622956,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39964,0.05758741,0,0,0.717837,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39963,0.20822112,0,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39962,0.05849566,0,0,1.522738,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39961,0.05725815,0,0,0.473796,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39959,0.06163195,0,1,0.008572,4,0.393229,high,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39960,0.06049633,0,0,0.008572,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39958,0.20481353,1,1,1.030717,3,1.030717,high,clustered,工业企业,自查自报
2024-12-16,deterministic_sir,39957,0.05727687,0,0,0.274909,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39956,0.05710105,0,0,0.086547,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39955,0.05678659,0,1,0.086547,4,0.393229,low,clustered,工地道路-施工工地,自查自报
2024-12-16,deterministic_sir,39954,0.05557699,0,0,0.251301,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39993,0.05749972,0,0,0.452532,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39992,0.05614549,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39991,0.05785127,0,0,0.146164,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39989,0.06008839,0,1,0.065974,8,12.372939,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39990,0.0580547,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39988,0.06099958,0,1,0.307178,11,3.048873,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39987,0.05667748,0,0,0.534304,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39986,0.0557089,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39985,0.06142241,0,0,0.146164,11,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39984,0.05705571,0,0,0.076178,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39983,0.05798006,0,0,0.076178,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39982,0.05507855,0,0,0.112419,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39981,0.1985236,0,1,1.189365,3,1.189365,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39980,0.06214915,0,1,0.661645,5,1.986884,high,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39979,0.05971052,1,1,0.112419,11,3.048873,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39978,0.06120992,0,0,0.364827,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39977,0.05847089,0,0,0.661645,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39976,0.05869623,0,0,0.017082,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39975,0.05846512,0,0,0.017082,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39974,0.05925688,0,0,0.221493,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39973,0.06055263,0,1,0.003389,5,1.986884,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39972,0.05629367,0,0,0.003389,5,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39971,0.05944759,0,0,0.193793,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39970,0.20543288,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39969,0.05855976,0,0,0.839026,5,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39968,0.20692385,0,1,0.001386,3,0.001386,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39967,0.21537008,0,1,0.416362,3,0.416362,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39966,0.20555748,1,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39965,0.19377495,0,1,0.622956,3,0.622956,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39964,0.05758741,0,0,0.717837,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39963,0.20822112,0,1,0.328403,3,0.328403,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39962,0.05849566,0,0,1.522738,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39961,0.05725815,0,0,0.473796,4,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39959,0.06163195,0,1,0.008572,4,0.008572,high,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39960,0.06049633,0,1,0.008572,4,0.008572,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39958,0.20481353,1,1,1.030717,3,1.030717,high,clustered,工业企业,自查自报
2024-12-16,saa_no_recourse,39957,0.05727687,0,0,0.274909,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39956,0.05710105,0,0,0.086547,4,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39955,0.05678659,0,1,0.086547,4,0.384687,low,clustered,工地道路-施工工地,自查自报
2024-12-16,saa_no_recourse,39954,0.05557699,0,0,0.251301,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39993,0.05749972,0,0,0.452532,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39992,0.05614549,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39991,0.05785127,0,0,0.146164,11,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39989,0.06008839,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39990,0.0580547,0,0,0.065974,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39988,0.06099958,0,1,0.307178,11,3.048873,moderate,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39987,0.05667748,0,0,0.534304,11,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39986,0.0557089,0,0,0.115223,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39985,0.06142241,0,0,0.146164,11,0.0,high,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39984,0.05705571,0,0,0.076178,8,0.0,low,clustered,工地道路-施工工地,自查自报
2024-12-16,two_stage_recourse,39983,0.05798006,0,0,0.076178,8,0.0,moderate,clustered,工地道路-施工工地,自查自报
